objectid,siteid,estuaryname,stationno,samplecollectiondate,transectreplicate,plotreplicate,substrate,covertype,scientificname,commonname,status,estimatedcover,percentcovercode,daubenmiremidpoint,tallestplantheight_cm,percentcovernotes,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,habitat,live_dead,submissionid,warnings,identificationnotes,unknownreplicate,projectid
4598,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,1,4,Mud,vegetation,Spartina foliosa,California cordgrass,native,5,2,3,82,,{40507304-B98C-43EB-AAB7-E6EB71894EE2},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Low marsh,Dead,1664421516,,,-88,Baja-rails
4599,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,1,5,Mud,vegetation,Spartina foliosa,California cordgrass,native,5,2,3,68,,{A3268BDB-60B1-4CD9-8B73-78E874DEEDB4},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Low marsh,Live,1664421516,,,-88,Baja-rails
4600,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,1,5,Mud,vegetation,Spartina foliosa,California cordgrass,native,2,2,3,76,,{2E60B7E7-EC3B-4217-B2B9-0263435046E5},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Low marsh,Dead,1664421516,,,-88,Baja-rails
4601,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,1,Mud,vegetation,Spartina foliosa,California cordgrass,native,51,5,62.5,91,,{75D1C1D4-827E-4E0E-B026-F56505E31933},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1664421516,,,-88,Baja-rails
4602,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,1,Mud,vegetation,Spartina foliosa,California cordgrass,native,3,2,3,55,,{44D01A30-0CEC-46FD-A548-60E797A6CD0D},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1664421516,,,-88,Baja-rails
4603,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,2,Mud,vegetation,Spartina foliosa,California cordgrass,native,59,5,62.5,46,,{778EE1F9-0D8F-47FD-B5FB-62B9DF7BEB23},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1664421516,,,-88,Baja-rails
4604,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,2,Mud,vegetation,Spartina foliosa,California cordgrass,native,1,1,0.5,66,,{4B065356-F199-4396-A0B3-7D78594B85D0},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1664421516,,,-88,Baja-rails
4605,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,3,Mud,vegetation,Spartina foliosa,California cordgrass,native,5,2,3,48,,{D867C9E5-F5CF-42AB-8B44-64AABE4FCC0A},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1664421516,,,-88,Baja-rails
4606,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,3,Mud,vegetation,Spartina foliosa,California cordgrass,native,5,2,3,63,,{54205F46-B8B2-4B99-A559-12BEA3968E7C},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1664421516,,,-88,Baja-rails
4607,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,4,Mud,vegetation,Spartina foliosa,California cordgrass,native,2,2,3,45,,{FC5761F2-2744-4DF1-8702-9B4651684FA5},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1664421516,,,-88,Baja-rails
4608,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,4,Mud,vegetation,Spartina foliosa,California cordgrass,native,1,1,0.5,57,,{88AEEA40-60C5-49C5-9FEA-84C281133E7E},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1664421516,,,-88,Baja-rails
4654,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,2,Mud,vegetation,Triglochin concinna,arrow grass,native,3,2,3,26,,{D8BAE503-6780-4A36-A244-BB8E50CEC85D},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1664421516,,,-88,Baja-rails
4655,Baja-PB,Estero Punta Banda,3,25/4/2022 00:00:00,2,3,Mud,vegetation,Triglochin concinna,arrow grass,native,1,1,0.5,19,,{2DF18048-0486-484B-99DD-FE1EEACCDEC2},checker,29/9/2022 03:18:36,zaibq@sccwrp.org,18/7/2023 13:57:28,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1664421516,,,-88,Baja-rails
5089,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,1,1,Mud,algae,Cyanobacteria,Cyanobacteria,Not recorded,40,4,37.5,-88,,{AF673CC6-BB45-45C9-8188-82BD04446B2C},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Low marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5091,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,1,2,Mud,algae,Ulva sp.,sea lettuce,native,5,2,3,-88,,{94EE5050-33F5-49B4-BD9A-7281DDDCADC4},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Low marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5092,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,1,2,Mud,algae,Cyanobacteria,Cyanobacteria,Not recorded,40,4,37.5,-88,,{CE4C1A84-4ECE-41F1-B67E-4750ABF8D840},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Low marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5094,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,1,3,Mud,algae,Cyanobacteria,Cyanobacteria,Not recorded,25,3,15,-88,,{15FD6F62-CB80-4442-BE9B-91AA936AE97A},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Low marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5096,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,1,4,Mud,algae,Ulva sp.,sea lettuce,native,5,2,3,-88,,{611BA42D-9AF8-4E99-93FE-4327692CA1FA},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Low marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5097,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,1,4,Mud,algae,Cyanobacteria,Cyanobacteria,Not recorded,25,3,15,-88,,{A436AAC3-98F4-453B-9AA4-FA8808A6CB69},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Low marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5100,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,1,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,40,4,37.5,35,,{1F998787-9C7A-429D-B0A3-0813656D1A5D},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5101,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,1,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,5,2,3,35,,{7BE4ED7E-D3B8-4B67-BEC0-02EA7006178E},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1673483404,,,-88,Baja-rails
5102,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,1,Mud,vegetation,Salicornia pacifica,Pickleweed,native,15,3,15,12,,{9F9D163B-1897-48C8-BAE0-DA9F4DF4FCC8},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5103,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,1,Mud,vegetation,Batis maritima,saltwort,native,5,2,3,8,,{D8E946AC-A222-4321-A114-0B511A22DFB9},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5105,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,2,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,40,4,37.5,28,,{4B08F0EC-2903-4E0A-9719-5A313A39E9F7},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5106,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,2,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,20,3,15,33,,{2DDDCDB8-AA6B-4D57-A2E1-504F4311948D},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1673483404,,,-88,Baja-rails
5107,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,2,Mud,vegetation,Salicornia pacifica,Pickleweed,native,15,3,15,21,,{19857A41-8787-4A9E-9FA4-CED8DCB8CF0A},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5108,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,2,Mud,vegetation,Batis maritima,saltwort,native,10,3,15,26,,{969DC240-0840-46E9-A1E6-3964F6CCF00F},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5110,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,3,Mud,algae,Cladophora sp.,green algae,native,40,4,37.5,-88,,{D4E5D3DB-2569-4546-8FFE-A946CB9A551C},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5111,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,3,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,40,4,37.5,20,,{04A4F4F4-3E6B-447B-B0EB-95AE24B942F7},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5112,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,3,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,2,2,3,25,,{9F15D3C3-7E99-4ACC-97B3-13624D687E51},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1673483404,,,-88,Baja-rails
5113,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,3,Mud,vegetation,Batis maritima,saltwort,native,5,2,3,20,,{0C73464A-DDC9-448E-B55A-3DD8137ED0B1},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5114,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,3,Mud,vegetation,Salicornia pacifica,Pickleweed,native,15,3,15,20,,{92A37511-3D7F-4DD3-B2EF-367F57B3CF63},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5116,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,4,Mud,algae,Cladophora sp.,green algae,native,40,4,37.5,-88,,{E005EF1D-83CC-40B5-BC26-3413D90476FF},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5117,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,4,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,35,4,37.5,22,,{192204F7-9396-4B5E-A5F7-3BB134CA9114},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5118,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,4,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,10,3,15,31,,{CF803152-4D21-4809-873C-1C213F912158},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1673483404,,,-88,Baja-rails
5119,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,4,Mud,vegetation,Batis maritima,saltwort,native,20,3,15,16,,{B2244F46-BADA-431F-91DE-D006A8621977},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5120,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,4,Mud,vegetation,Salicornia pacifica,Pickleweed,native,5,2,3,17,,{E149C92F-6AD1-47B0-8D52-D14CE3F1A396},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5122,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,5,Mud,algae,Cladophora sp.,green algae,native,40,4,37.5,-88,,{06453170-1768-4123-BAF1-6E9DE21233F7},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,tallestplantheight_cm - Height should be between 0 to 3 metres,,-88,Baja-rails
5123,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,5,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,80,6,85,18,,{050EC7D2-8CB6-40E7-B514-EB95D06797D6},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5124,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,5,Mud,vegetation,Salicornia bigelovii,dwarf glasswort,native,5,2,3,22,,{ACC846C3-3066-45E9-9754-863A65B9326A},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1673483404,,,-88,Baja-rails
5125,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,5,Mud,vegetation,Batis maritima,saltwort,native,5,2,3,20,,{C7F93C53-AFAC-4A24-8026-B9918D51673A},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5126,Baja-PB,Estero Punta Banda,1,12/10/2022 0:00,2,5,Mud,vegetation,Salicornia pacifica,Pickleweed,native,10,3,15,28,,{19ADFC49-13E1-426A-B6B8-A49B72D50539},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
58,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,5,Not recorded,vegetation,Salicornia pacifica,Pickleweed,native,40,4,37.5,10,Not recorded,{C91479B0-45B0-46CD-A78B-708A47ABA291},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
12,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,3,Not recorded,vegetation,Frankenia salina,alkali heath,native,5,2,3,10,Not recorded,{D7CE6A72-E390-4821-919A-BB5364B72CF3},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
13,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,4,Not recorded,vegetation,Frankenia salina,alkali heath,native,15,3,15,10,Not recorded,{08C660B0-A4EC-46EE-95A3-47EC0993EFDF},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
14,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,5,Not recorded,vegetation,Frankenia salina,alkali heath,native,30,4,37.5,30,Not recorded,{62595146-E81A-467A-B421-CC19D8F80CE0},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
15,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,2,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,10,3,15,15,Not recorded,{BE6C9063-59F6-42AD-9998-99A22C89828D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
16,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,5,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,15,3,15,15,Not recorded,{E1D2D2CA-EC39-44A1-9A11-B9320AC513C7},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
17,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,1,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,2,2,3,10,Not recorded,{32A32A8A-997C-4732-95D0-D4405A56CD3C},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
18,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,3,Not recorded,vegetation,Salicornia bigelovii,dwarf glasswort,native,5,2,3,10,Not recorded,{29A00615-D84A-4532-9B6F-646434762B65},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
22,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,1,Not recorded,vegetation,Spartina foliosa,California cordgrass,native,15,3,15,40,Not recorded,{7C65E457-6481-4CD1-8126-73F6E9798504},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
23,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,1,Not recorded,vegetation,Spartina foliosa,California cordgrass,native,25,3,15,50,Not recorded,{6DC4ED87-E6BD-48C0-B2F8-A699E3C11460},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Dead,1637789686,,-88,-88,EMPA
24,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,2,Not recorded,vegetation,Spartina foliosa,California cordgrass,native,2,2,3,30,Not recorded,{27F7B78A-7843-4CF8-A9CE-EE53477456B4},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
42,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,3,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,80,6,85,10,Not recorded,{5FA260CB-D922-498B-9F99-723997AEDB65},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
43,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,4,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,20,3,15,5,Not recorded,{0F8F575C-7937-4D81-AF5F-D965B7487417},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
44,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,5,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,15,3,15,10,Not recorded,{EAD4E1C3-F5CB-4F15-A4C0-4DFB6F29607D},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
35,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,5,Not recorded,vegetation,Cuscuta salina,salt dodder,native,2,2,3,-88,Not recorded,{DF6688C1-B021-46F8-9A73-ADC364C94CF8},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Not recorded,1637789686,,-88,-88,EMPA
41,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,3,2,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,10,3,15,10,Not recorded,{CD61B4F2-4EEA-4FB0-88F8-525836596F10},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,14/7/2023 14:51:17,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
5204,Baja-PB,Estero Punta Banda,2,2/12/2022 0:00,2,1,Mud,vegetation,Salicornia pacifica,Pickleweed,native,70,5,62.5,20,,{1E2A11ED-D6D8-4EF1-A143-C0A66F96E5D9},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5205,Baja-PB,Estero Punta Banda,2,2/12/2022 0:00,2,1,Mud,vegetation,Salicornia pacifica,Pickleweed,native,2,2,3,15,,{06B746AE-B85C-49DC-9A9C-3847B63261D3},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1673483404,,,-88,Baja-rails
45,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,1,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,10,3,15,10,Not recorded,{B7B7D931-EDE6-421D-858B-81FCD2F513BD},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
46,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,2,Not recorded,vegetation,Jaumea carnosa,fleshy jaumea,native,25,3,15,15,Not recorded,{C9F480BF-BFCF-4324-8F21-1FFE497F7C01},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
5206,Baja-PB,Estero Punta Banda,2,2/12/2022 0:00,2,1,Mud,vegetation,Frankenia salina,alkali heath,native,17,3,15,2,,{5C72C132-4A70-442C-B2E4-D2227AB7FA80},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5208,Baja-PB,Estero Punta Banda,2,2/12/2022 0:00,2,2,Mud,vegetation,Salicornia pacifica,Pickleweed,native,45,4,37.5,70,,{513DFA9A-AD1E-465F-8298-817C507BFBBE},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5209,Baja-PB,Estero Punta Banda,2,2/12/2022 0:00,2,2,Mud,vegetation,Salicornia pacifica,Pickleweed,native,5,2,3,22,,{BC29E459-7FE7-4F70-A20D-198EEA94573B},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Dead,1673483404,,,-88,Baja-rails
5210,Baja-PB,Estero Punta Banda,2,2/12/2022 0:00,2,2,Mud,vegetation,Frankenia salina,alkali heath,native,1,1,0.5,10,,{D151D57E-6F9B-4D71-B45E-EC84D9E74296},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
5212,Baja-PB,Estero Punta Banda,2,2/12/2022 0:00,2,3,Mud,vegetation,Salicornia pacifica,Pickleweed,native,50,4,37.5,12,,{6584FBD4-20D9-4554-B831-D7121919A72A},checker,12/1/2023 0:30,zaibq@sccwrp.org,19/7/2023 15:41:10,janw@sccwrp.org,SCCWRP,Mid marsh,Live,1673483404,,,-88,Baja-rails
67,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,2,Not recorded,vegetation,Distichlis spicata,salt grass,native,2,2,3,50,Not recorded,{8E41A3C3-3085-4D7A-8DDB-45A98C866012},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
69,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,1,Not recorded,vegetation,Batis maritima,saltwort,native,40,4,37.5,20,Not recorded,{7F633CAE-E739-48F4-956D-9DA1F3FDB3A2},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
70,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,2,Not recorded,vegetation,Batis maritima,saltwort,native,90,6,85,20,Not recorded,{15C2B634-F830-4CEE-A412-C9CE508947CE},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
71,SC-NEW,Newport Bay,2,19/3/2021 00:00:00,3,3,Not recorded,vegetation,Batis maritima,saltwort,native,30,4,37.5,30,Not recorded,{EB827DD2-BBA4-47D0-9264-72056225A676},checker,24/11/2021 21:34:46,zaibq@sccwrp.org,17/7/2023 08:54:21,zaibq@sccwrp.org,SCCWRP,Brackish,Live,1637789686,,-88,-88,EMPA
