objectid,siteid,estuaryname,stationno,samplecollectiondate,surveytype,netreplicate,scientificname,commonname,identificationnotes,abundance,abundancenotes,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,warnings,submissionid,status,projectid,method
1350,SC-GOL,Goleta Slough,2,20/9/2021 00:00:00,beach seine,4,Menidia beryllina,inland silverside,,-88,P/A,{B7A91B11-F553-446D-B8AE-86424F9898C2},checker,19/8/2022 23:45:47,robertb@sccwrp.org,11/10/2022 16:29,janw@sccwrp.org,SCCWRP,,1660952747,,EMPA,PA
1082,CC-PAJ,Pajaro River,2,9/3/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,5,Not recorded,{7991CDDD-7750-45F1-84AE-31433C8337F9},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1083,CC-PAJ,Pajaro River,2,9/3/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,59,Not recorded,{60170175-7CDF-41DC-BF4C-0C69582A93D0},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1084,CC-PAJ,Pajaro River,2,9/3/2021 0:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,537,Not recorded,{BB61AE32-B123-4435-9054-780DD7AE0638},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1085,CC-PAJ,Pajaro River,3,9/3/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,15,Not recorded,{C406AC41-E50E-4DE4-9928-4EB052E1810D},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1086,CC-PAJ,Pajaro River,3,9/3/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,89,Not recorded,{422F3EF2-5162-4722-B59E-2F8C4D34C312},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1087,CC-PAJ,Pajaro River,3,9/3/2021 0:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,118,Not recorded,{3A70521F-7E6F-44D7-9652-87E83309F475},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1088,CC-MCS,Moro Cojo Slough,1,2/3/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,75,Not recorded,{37336788-948E-4A4A-ADD8-D5790C998B45},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1089,CC-MCS,Moro Cojo Slough,1,2/3/2021 0:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,4,Not recorded,{0ADD6487-4C68-4EE2-B9E5-CAECEEBE6125},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1090,CC-MCS,Moro Cojo Slough,2,2/3/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,2,Not recorded,{F1C7AD85-5657-4E82-AFA4-FB3B3E868048},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1091,CC-MOR,Morro Bay,1,26/5/2021 00:00:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,6,Not recorded,{63E3CFAE-4B2E-4105-935B-F0021A51270B},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1092,CC-MOR,Morro Bay,1,26/5/2021 00:00:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,10,Not recorded,{19D3906E-2A5F-4059-84EB-9341721389D5},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1093,SC-GOL,Goleta Slough,1,24/3/2021 00:00:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,5,Not recorded,{F6588442-8515-4698-AF37-998988BF93A0},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1094,SC-GOL,Goleta Slough,1,24/3/2021 00:00:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,17,Not recorded,{92240FBC-82FF-4685-AAA8-C65DBB4F32B1},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1095,SC-GOL,Goleta Slough,1,24/3/2021 00:00:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,5,Not recorded,{A6B5F32B-C939-4239-B05C-C1F71B5498AD},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1096,SC-GOL,Goleta Slough,2,23/3/2021 00:00:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,2,Not recorded,{78A66AF9-A67F-4F91-A845-EDE3941F953A},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1097,SC-GOL,Goleta Slough,3,24/3/2021 00:00:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,8,Not recorded,{D388659D-C028-4530-8396-289DEABF4B63},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1098,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,4,Not recorded,{66B45C0C-33DA-4C5B-A089-3EB3A8D2ED7B},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1099,SC-MAL,Malibu Lagoon,1,5/4/2021 0:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,2,Not recorded,{5A52191B-79EE-4BFB-8572-997032E3D297},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1100,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,58,Not recorded,{982EA2CB-093E-4629-8764-DB6F36C8EA90},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1101,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,9,Not recorded,{1B03AB94-F0F6-4F75-A929-E49A0DB631A4},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1102,SC-MAL,Malibu Lagoon,2,6/4/2021 0:00,beach seine,4,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,12,Not recorded,{E4D370ED-1195-46D7-B8F1-472FBA31BFD4},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1103,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{346B6824-61F7-49C9-A17E-642E3594D11A},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1104,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,41,Not recorded,{67420778-D61D-40CF-8E96-FEC7C7BE9CFA},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1105,SC-MAL,Malibu Lagoon,3,5/4/2021 0:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,11,Not recorded,{29051F89-FCB7-431D-B6B6-4A6B4B1C84B1},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1106,SC-BAT,Batiquitos Lagoon,1,12/4/2021 0:00,beach seine,4,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{5D8A2A34-A779-44B4-9002-7CD6BF19D0E7},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1107,SC-BAT,Batiquitos Lagoon,1,12/4/2021 0:00,beach seine,9,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,2,Not recorded,{1DEE7119-A6C4-46DC-BA80-47C49BCA76F8},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1108,SC-BAT,Batiquitos Lagoon,2,11/4/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{559F2CFB-1930-4028-B12C-FDF045CED861},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1109,SC-BAT,Batiquitos Lagoon,2,11/4/2021 0:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,10,Not recorded,{BD4A7A63-0EB0-4088-B086-4DCB51C2C3A6},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1110,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{62EFA17B-1F52-4350-BEA0-41C26F19232C},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1111,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,3,Not recorded,{639D8F70-4DCE-487D-9445-48A5080B4B6A},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1112,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,3,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{FAECE419-3E87-48BB-A8A9-7D96C1A0C125},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1113,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,4,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,7,Not recorded,{3E50958A-1E8D-4872-914F-17D85A624254},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1114,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,5,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,4,Not recorded,{4E276C8B-ADD4-47D5-BDC3-6B3F642D63A1},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1115,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,6,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,2,Not recorded,{7DF72B9B-8433-4D56-8124-2FDA85702ED3},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1116,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,8,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,3,Not recorded,{979A5E45-6EA4-4AEB-A885-2ACBB18D6C2E},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1117,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,9,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,5,Not recorded,{8497C809-C9D5-4F4A-B98D-257FFD535294},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1119,NC-DRA,Drakes Estero,2,11/3/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,2,Not recorded,{8A1F8A53-F4E8-4DED-B5C2-6D7215BE0701},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1120,NC-DRA,Drakes Estero,2,11/3/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{6EDF5CC2-D1A1-4E48-9205-700EF7C68F81},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1121,NC-DRA,Drakes Estero,3,6/4/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{E519D4D9-0271-4776-B334-E848F1EE4860},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1122,NC-BOL,Bolinas Lagoon,1,7/5/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,3,Not recorded,{CDA4229E-459F-4657-A457-649B1DF31D02},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1123,NC-BOL,Bolinas Lagoon,2,7/5/2021 0:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,5,Not recorded,{0CF0DB0E-62A3-4395-966C-DCC85A252828},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1124,NC-BOL,Bolinas Lagoon,2,7/5/2021 0:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{C94AC60F-E8AC-458D-84C8-2921BC4523C8},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1125,NC-TEN,Ten Mile River,1,24/3/2021 00:00:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,12,Not recorded,{36FDD598-A058-4E77-830B-3F1E306746F8},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1126,NC-TEN,Ten Mile River,1,24/3/2021 00:00:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{B00C0799-B86B-46BB-B44E-DBEF93FDB7C8},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1127,NC-TEN,Ten Mile River,2,24/3/2021 00:00:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,8,Not recorded,{FB8D619C-E58E-43A9-9852-C6C7B80CBF69},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1128,NC-TEN,Ten Mile River,2,24/3/2021 00:00:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,10,Not recorded,{18C502CF-3128-4B64-B667-5309640BD060},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1129,NC-TEN,Ten Mile River,3,24/3/2021 00:00:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,14,Not recorded,{9732FB7C-BF0F-4557-A0EB-1E19F7DD820F},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1130,NC-TEN,Ten Mile River,3,24/3/2021 00:00:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,16,Not recorded,{A384DED3-AB69-4721-8F8A-2A3495FA932D},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1131,NC-NAV,Navarro River,1,23/3/2021 00:00:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,1,Not recorded,{2C8FA9EA-9ECE-41FE-B95F-18B13D99BFDF},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1132,NC-NAV,Navarro River,2,23/3/2021 00:00:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,3,Not recorded,{1D9DB2C8-07E9-49D5-B413-09090D9C3638},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1133,NC-NAV,Navarro River,3,23/3/2021 00:00:00,beach seine,1,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,16,Not recorded,{2CDE22C9-AC63-4866-82DF-17FE78D5DD95},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1134,NC-NAV,Navarro River,3,23/3/2021 00:00:00,beach seine,2,Leptocottus armatus,Pacific staghorn sculpin,Not recorded,10,Not recorded,{73905E79-7A47-4EEE-9957-F766F32D9D1F},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1135,NC-NAV,Navarro River,2,23/3/2021 00:00:00,beach seine,1,Cottus asper,prickly sculpin,Not recorded,1,Not recorded,{0BBFE8B6-23B0-4CE4-8F33-E20808C09C7B},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1136,SC-VEN,Ventura River,2,30/3/2021 00:00:00,beach seine,1,Acentrogobius nebulosus,shadow goby,Not recorded,5,Not recorded,{51FAF3CB-4142-499A-99B0-FF8CDC9DAAE7},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1137,SC-VEN,Ventura River,2,30/3/2021 00:00:00,beach seine,2,Acentrogobius nebulosus,shadow goby,Not recorded,7,Not recorded,{5C939E7F-43BA-43D2-AC46-D9F406766F57},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1138,SC-VEN,Ventura River,2,30/3/2021 00:00:00,beach seine,5,Acentrogobius nebulosus,shadow goby,Not recorded,7,Not recorded,{706222B1-A4DB-4B3D-8B4B-C868E7735044},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1139,SC-BAT,Batiquitos Lagoon,2,11/4/2021 0:00,beach seine,2,Chlamys rubida,smooth pink scallop,Not recorded,1,Not recorded,{06EDC249-A726-4B94-ABF4-88706AF6C7DA},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1140,CC-MCS,Moro Cojo Slough,1,2/3/2021 0:00,beach seine,2,Pachygrapsus crassipes,striped shore crab,Not recorded,2,Not recorded,{59E98BFC-C4D5-4A4F-A102-B70875074C7A},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1141,SC-BAT,Batiquitos Lagoon,1,12/4/2021 0:00,beach seine,5,Pachygrapsus crassipes,striped shore crab,Not recorded,1,Not recorded,{F30FC39B-34DD-4F9E-91B7-0F3CADD51607},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1142,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,4,Callinectes arcuatus,arched swimming crab,Not recorded,1,Not recorded,{BEA00483-763D-4297-BF89-9FB390EA2E84},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1143,SC-BAT,Batiquitos Lagoon,3,11/4/2021 0:00,beach seine,5,Callinectes arcuatus,arched swimming crab,Not recorded,1,Not recorded,{F9F01F2D-CE4E-4B9F-85D9-DBB2AFF0B86E},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1144,CC-MCS,Moro Cojo Slough,1,2/3/2021 0:00,beach seine,1,Gasterosteus aculeatus,threespine stickleback,Not recorded,4,Not recorded,{91BCF008-F8C2-4E37-8C3D-EADB28185F21},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1145,CC-MCS,Moro Cojo Slough,1,2/3/2021 0:00,beach seine,2,Gasterosteus aculeatus,threespine stickleback,Not recorded,56,Not recorded,{097E4ED6-CC19-46D0-B251-83A2423C10D2},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1146,CC-MCS,Moro Cojo Slough,1,2/3/2021 0:00,beach seine,3,Gasterosteus aculeatus,threespine stickleback,Not recorded,2,Not recorded,{F701DAF0-C378-4810-B512-EADC2A4AFD32},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1147,CC-MCS,Moro Cojo Slough,2,2/3/2021 0:00,beach seine,1,Gasterosteus aculeatus,threespine stickleback,Not recorded,23,Not recorded,{C84B0894-647D-4556-8EE7-F7102408E11B},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1148,CC-MCS,Moro Cojo Slough,2,2/3/2021 0:00,beach seine,2,Gasterosteus aculeatus,threespine stickleback,Not recorded,4,Not recorded,{08BB0CCB-3433-4AE8-84C5-C56D0FC39FD6},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1149,CC-MCS,Moro Cojo Slough,2,2/3/2021 0:00,beach seine,3,Gasterosteus aculeatus,threespine stickleback,Not recorded,23,Not recorded,{0FA66B72-24CF-48F1-B6BF-01D9C7E1F4CF},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1150,CC-CAR,Carmel River,3,16/3/2021 00:00:00,beach seine,2,Gasterosteus aculeatus,threespine stickleback,Not recorded,1,Not recorded,{9D019AD1-3375-4977-BA7F-E44942832051},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1151,CC-CAR,Carmel River,3,16/3/2021 00:00:00,beach seine,3,Gasterosteus aculeatus,threespine stickleback,Not recorded,4,Not recorded,{298AC24C-598B-4E10-8A3E-E81220DDE0BC},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1152,CC-CAR,Carmel River,1,16/3/2021 00:00:00,beach seine,3,Gasterosteus aculeatus,threespine stickleback,Not recorded,1,Not recorded,{DD7B8E11-EF47-4729-866C-7209EE915918},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1153,CC-ADLC,Arroyo de la Cruz,1,25/5/2021 00:00:00,beach seine,1,Gasterosteus aculeatus,threespine stickleback,Not recorded,38,Not recorded,{1B1C6473-A6A1-42F0-9E6B-02FD49E2BA27},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1154,CC-ADLC,Arroyo de la Cruz,1,25/5/2021 00:00:00,beach seine,2,Gasterosteus aculeatus,threespine stickleback,Not recorded,147,Not recorded,{5D48374C-8FBE-4556-AAE6-5E1977B73091},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1155,CC-ADLC,Arroyo de la Cruz,1,25/5/2021 00:00:00,beach seine,3,Gasterosteus aculeatus,threespine stickleback,Not recorded,180,Not recorded,{D2930578-3487-4912-B26B-103B4DC961A9},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1156,CC-ADLC,Arroyo de la Cruz,2,25/5/2021 00:00:00,beach seine,1,Gasterosteus aculeatus,threespine stickleback,Not recorded,321,Not recorded,{1298F4A0-566A-4580-9054-98C60BC758DC},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1157,CC-ADLC,Arroyo de la Cruz,2,25/5/2021 00:00:00,beach seine,2,Gasterosteus aculeatus,threespine stickleback,Not recorded,43,Not recorded,{5A5D558E-E3BE-4FD5-A9AE-117578721E8A},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
1158,CC-ADLC,Arroyo de la Cruz,2,25/5/2021 00:00:00,beach seine,3,Gasterosteus aculeatus,threespine stickleback,Not recorded,115,Not recorded,{0A132B60-7C20-4FCC-B478-937E40EB5B99},checker,1/2/2022 21:27,robertb@sccwrp.org,11/10/2022 15:59,janw@sccwrp.org,SCCWRP,,1643750823,Not recorded,EMPA,count
